compkey,unitdesc,onstreet,blockface_name,overall_mean_occupancy,parking_spaces,mean_occupied_spaces,time_limit,parking_category,paid_subarea,paystation_count,weekday_rate_mean_ps,weekend_rate_mean_ps,all_rate_mean_ps,all_rate_max_ps,paidarea_ps,subarea_ps,street_width,speed_limit,seg_length,shape_length,slope_pct,one_way,artdescript,commercial_mixed_share,industrial_share,institutional_share,open_space_share,other_share,residential_share,transport_parking_share,building_count,building_coverage_ratio
10204,ELLIOTT AVE BETWEEN BATTERY ST AND WALL ST,ELLIOTT AVE,ELLIOTT AVE BETWEEN BATTERY ST AND WALL ST,0.541748692106359,6.0,3.2092303056074334,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,43.0,25.0,306.0,305.835021517571,3.0,Y,Principal Arterial,0.5473871113151891,0.0,0.0,0.0,0.05299558117900046,0.3996173075058105,0.0,5.0,0.43638949825018003
10205,ELLIOTT AVE BETWEEN WALL ST AND VINE ST,ELLIOTT AVE,ELLIOTT AVE BETWEEN WALL ST AND VINE ST,0.4005649876750183,8.5,3.398653815339915,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,46.0,25.0,307.0,306.648243832084,1.0,Y,Principal Arterial,0.2607541593579676,0.23986156641754566,0.0,0.24968000832437307,0.19133562447236466,0.05836864142774899,0.0,8.0,0.31353034364221355
10206,ELLIOTT AVE BETWEEN VINE ST AND CEDAR ST,ELLIOTT AVE,ELLIOTT AVE BETWEEN VINE ST AND CEDAR ST,0.2808349081229192,6.25,1.6499677572737426,240,Paid Parking,North,2.0,1.0,1.0,1.0,1.0,Belltown,North,46.0,25.0,306.0,306.136012452731,1.0,Y,Principal Arterial,0.4947746681012532,0.05313099860709119,0.0,0.39917635034521987,0.0,0.05291798294643575,0.0,4.0,0.48943914212566975
10207,ELLIOTT AVE BETWEEN CEDAR ST AND CLAY ST,ELLIOTT AVE,ELLIOTT AVE BETWEEN CEDAR ST AND CLAY ST,0.5209734895707897,9.0,4.692386406137107,240,Paid Parking,North,1.0,1.0,1.0,1.0,1.0,Belltown,North,46.0,25.0,306.0,305.73547725878,1.0,Y,Principal Arterial,0.8606825940231205,0.0,0.0,0.05279779291444127,0.0,0.08651961306243831,0.0,6.0,0.5103911265904812
10208,ELLIOTT AVE BETWEEN CLAY ST AND BROAD ST,ELLIOTT AVE,ELLIOTT AVE BETWEEN CLAY ST AND BROAD ST,0.6257146373212041,7.0,4.398939961248429,240,Paid Parking,North,1.0,1.0,1.0,1.0,1.0,Belltown,North,46.0,25.0,313.0,312.655964221481,1.0,Y,Principal Arterial,0.9504545276976573,0.0,0.0,0.0,0.04954547230234281,0.0,0.0,5.0,0.3980198158845806
10774,HARVARD AVE BETWEEN BROADWAY AND SPRING ST,HARVARD AVE,HARVARD AVE BETWEEN BROADWAY AND SPRING ST,0.2655675152698296,4.0,1.0750200610793184,120,Paid Parking,,1.0,4.5,4.5,4.5,6.5,First Hill,,34.0,20.0,278.0,278.163344829506,1.0,N,Not Designated,0.8598046209390089,0.0,0.06677979464182014,0.0,0.07341558441917106,0.0,0.0,4.0,0.27697985781222406
10838,HARVARD AVE BETWEEN SPRING ST AND SENECA ST,HARVARD AVE,HARVARD AVE BETWEEN SPRING ST AND SENECA ST,0.46810240624339955,5.0,2.2181395114597104,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,34.0,20.0,352.0,351.904034259499,2.0,N,Not Designated,0.6916785397423303,0.0,0.0,0.0,0.30667921544441956,0.0016422448132501484,0.0,5.0,0.3987950200121432
10969,HUBBELL PL BETWEEN UNIVERSITY ST AND 9TH AVE,HUBBELL PL,HUBBELL PL BETWEEN UNIVERSITY ST AND 9TH AVE,0.10133067097663215,13.0,1.3172987226962178,120,Paid Parking,,1.0,4.5,4.5,4.5,6.5,First Hill,,26.0,25.0,740.0,739.981571430531,3.0,N,Collector Arterial,0.0,0.0,0.0,0.9038456456796836,0.0565580960814487,0.03959625823886766,0.0,3.0,0.1024135277561333
10970,HUBBELL PL BETWEEN 9TH AVE AND PIKE ST,HUBBELL PL,HUBBELL PL BETWEEN 9TH AVE AND PIKE ST,0.11285284925125079,10.0,1.1285284925125079,120,Restricted Parking Zone,,1.0,4.5,4.5,4.5,6.5,First Hill,,54.0,25.0,542.0,542.389848470185,2.0,N,Collector Arterial,0.11848795271633093,0.0,0.0,0.035540076389381885,0.0,0.8459719708942872,0.0,4.0,0.28146858160069343
11049,JAMES ST BETWEEN YESLER WAY AND 2ND AVE,JAMES ST,JAMES ST BETWEEN YESLER WAY AND 2ND AVE,0.42781111111111114,7.0,3.2085,120,Paid Parking,Core,2.0,3.5,3.5,3.5,6.0,Pioneer Square,Core,42.0,25.0,401.0,401.433481710692,4.0,N,Minor Arterial,0.3958016032478216,0.0,0.0,0.6041983967521785,0.0,0.0,0.0,6.0,0.2482031864667994
11050,JAMES ST BETWEEN 2ND AVE AND 3RD AVE,JAMES ST,JAMES ST BETWEEN 2ND AVE AND 3RD AVE,0.2847847222222222,4.5,1.2235208333333334,120,Paid Parking,Core,2.0,3.5,3.5,3.5,6.0,Pioneer Square,Core,42.0,25.0,322.0,322.033648073409,10.0,N,Principal Arterial,0.5762393216723828,0.0,0.10450408658629583,0.09557960634434921,0.22367698539697212,0.0,0.0,7.0,0.3701411017759149
11062,JEFFERSON ST BETWEEN 4TH AVE AND 5TH AVE,JEFFERSON ST,JEFFERSON ST BETWEEN 4TH AVE AND 5TH AVE,0.20879552283653846,16.0,3.3407283653846154,120,Paid Parking,Financial,2.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.5,Commercial Core,Financial,0.0,20.0,322.0,322.159270363065,14.0,N,Not Designated,0.31717077300041285,0.0,0.5146776652721871,0.10771582048671656,0.0,0.060435741240683356,0.0,4.0,0.30455118763186056
11065,JEFFERSON ST BETWEEN 9TH AVE AND TERRY AVE,JEFFERSON ST,JEFFERSON ST BETWEEN 9TH AVE AND TERRY AVE,0.1211953903256705,4.0,0.48491072796934864,120,Restricted Parking Zone,,1.0,4.5,4.5,4.5,6.5,First Hill,,29.0,25.0,321.0,321.267340203879,1.0,N,Collector Arterial,0.574238701985058,0.0,0.11774455302119019,0.0,0.0,0.3080167449937519,0.0,6.0,0.36919410611806575
11066,JEFFERSON ST BETWEEN TERRY AVE AND BOREN AVE,JEFFERSON ST,JEFFERSON ST BETWEEN TERRY AVE AND BOREN AVE,0.07783074257673048,9.0,0.7004766831905742,120,Restricted Parking Zone,,1.0,4.5,4.5,4.5,6.5,First Hill,,29.0,25.0,323.0,322.58675052883,6.0,N,Collector Arterial,0.3646887123261104,0.0,0.0,0.0,0.0,0.6353112876738897,0.0,7.0,0.3707200705687304
11366,LENORA ST BETWEEN WESTERN AVE AND 1ST AVE,LENORA ST,LENORA ST BETWEEN WESTERN AVE AND 1ST AVE,0.5802436712140053,7.0,4.081425936593276,120,Paid Parking,South,1.0,1.5,1.5,1.5,2.5,Belltown,South,42.0,25.0,322.0,322.08603238007,13.0,N,Minor Arterial,0.3637934564140331,0.0,0.0,0.0,0.0,0.636206543585967,0.0,7.0,0.502379025519983
11367,LENORA ST BETWEEN 1ST AVE AND 2ND AVE,LENORA ST,LENORA ST BETWEEN 1ST AVE AND 2ND AVE,0.6721639258935561,7.0,4.913336550826609,120,Paid Parking,South,2.0,1.5,1.5,1.5,2.5,Belltown,South,42.0,25.0,322.0,322.051766741222,6.0,Y,Minor Arterial,0.8950902285186338,0.0,0.0,0.0,0.0,0.10490977148136627,0.0,7.0,0.3983317310849293
11368,LENORA ST BETWEEN 2ND AVE AND 3RD AVE,LENORA ST,LENORA ST BETWEEN 2ND AVE AND 3RD AVE,0.3093212533177881,4.0,1.2392225132711525,120,Paid Parking,South,1.0,1.5,1.5,1.5,2.5,Belltown,South,44.0,25.0,322.0,322.200255333651,3.0,Y,Minor Arterial,0.9034744869040818,0.0,0.0,0.0,0.04748080738885654,0.04904470570706156,0.0,8.0,0.2554892915002139
11369,LENORA ST BETWEEN 3RD AVE AND 4TH AVE,LENORA ST,LENORA ST BETWEEN 3RD AVE AND 4TH AVE,0.3891664858217593,8.0,3.1235818865740743,120,Paid Parking,South,1.0,1.5,1.5,1.5,2.5,Belltown,South,44.0,25.0,322.0,321.985306052667,4.0,Y,Minor Arterial,0.5313362045007746,0.0,0.0,0.0,0.26594949355235126,0.20271430194687404,0.0,7.0,0.2663900655232959
11370,LENORA ST BETWEEN 4TH AVE AND 5TH AVE,LENORA ST,LENORA ST BETWEEN 4TH AVE AND 5TH AVE,0.31519235128052503,4.25,1.4154529488383543,120,Paid Parking,South,2.0,1.5,1.5,1.5,2.5,Belltown,South,44.0,25.0,322.0,321.977885842032,4.0,Y,Minor Arterial,0.7979364336173357,0.0,0.0,0.0,0.20206356638266443,0.0,0.0,6.0,0.2918319609536879
11371,LENORA ST BETWEEN 5TH AVE AND 6TH AVE,LENORA ST,LENORA ST BETWEEN 5TH AVE AND 6TH AVE,0.27046386048211385,8.75,2.311258933278616,120,Paid Parking,South,2.0,1.5,1.5,1.5,2.5,Belltown,South,44.0,25.0,322.0,322.006945455166,4.0,Y,Minor Arterial,0.9788756075652274,0.0,0.0,0.021124392434772536,0.0,0.0,0.0,6.0,0.33108922330375984
11579,MADISON ST BETWEEN ALASKAN E RDWY WAY AND WESTERN AVE,MADISON ST,MADISON ST BETWEEN ALASKAN E RDWY WAY AND WESTERN AVE,0.5644524739583333,4.0,2.3103932291666665,120,Paid Parking,Waterfront,1.0,4.833333333333333,4.833333333333333,4.833333333333333,7.5,Commercial Core,Waterfront,41.0,25.0,211.0,219.952485202206,0.0,Y,Minor Arterial,0.6010018549332145,0.0,0.0,0.0,0.0,0.39899814506678555,0.0,4.0,0.34494384243190224
11581,MADISON ST BETWEEN POST AVE AND 1ST AVE,MADISON ST,MADISON ST BETWEEN POST AVE AND 1ST AVE,0.9065623629385965,4.0,5.440019188596491,120,Paid Parking,Waterfront,1.0,4.833333333333333,4.833333333333333,4.833333333333333,7.5,Commercial Core,Waterfront,41.0,25.0,171.0,171.04332076677,7.0,Y,Minor Arterial,0.7338032740897649,0.0,0.0,0.0,0.2661967259102352,0.0,0.0,5.0,0.41695180589456954
11583,MADISON ST BETWEEN 2ND AVE AND 3RD AVE,MADISON ST,MADISON ST BETWEEN 2ND AVE AND 3RD AVE,0.4437688492063492,3.0,1.3642440476190476,120,Paid Parking,Financial,1.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.5,Commercial Core,Financial,42.0,25.0,322.0,322.06205675116,11.0,Y,Principal Arterial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.27190436758465786
11584,MADISON ST BETWEEN 3RD AVE AND 4TH AVE,MADISON ST,MADISON ST BETWEEN 3RD AVE AND 4TH AVE,0.4938018162393163,6.0,2.9758509615384616,120,Paid Parking,Financial,1.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.5,Commercial Core,Financial,41.0,25.0,322.0,321.896004049041,13.0,Y,Principal Arterial,0.949005003220559,0.0,0.05099499677944105,0.0,0.0,0.0,0.0,6.0,0.2176769205911265
11585,MADISON ST BETWEEN 4TH AVE AND 5TH AVE,MADISON ST,MADISON ST BETWEEN 4TH AVE AND 5TH AVE,0.6285283099857522,3.0,1.958439096623923,120,Paid Parking,Financial,1.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.5,Commercial Core,Financial,32.0,25.0,322.0,322.282946757859,12.0,Y,Principal Arterial,0.38919413521293594,0.0,0.5410020076133609,0.0,0.06980385717370312,0.0,0.0,4.0,0.3393289001233875
11586,MADISON ST BETWEEN 5TH AVE AND 6TH AVE,MADISON ST,MADISON ST BETWEEN 5TH AVE AND 6TH AVE,0.2795731858054227,5.0,1.3981367623604464,120,Paid Parking,Financial,1.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.5,Commercial Core,Financial,49.0,25.0,322.0,321.73866545949,12.0,Y,Principal Arterial,0.2753921849012914,0.0,0.5168048660688099,0.0,0.20780294902989876,0.0,0.0,4.0,0.2663877901572796
11660,MARION ST BETWEEN ALASKAN ER WAY AND WESTERN AVE,MARION ST,MARION ST BETWEEN ALASKAN ER WAY AND WESTERN AVE,0.52265625,3.0,1.6125104166666666,120,Paid Parking,Waterfront,1.0,4.833333333333333,4.833333333333333,4.833333333333333,7.5,Commercial Core,Waterfront,42.0,25.0,226.0,226.771096591077,0.0,Y,Minor Arterial,0.9018513333614474,0.0,0.0,0.0,0.0,0.09814866663855266,0.0,4.0,0.27146484860920134
11662,MARION ST BETWEEN POST AVE AND 1ST AVE,MARION ST,MARION ST BETWEEN POST AVE AND 1ST AVE,0.3988699252136752,2.0,0.8244380341880342,120,Paid Parking,Waterfront,1.0,4.833333333333333,4.833333333333333,4.833333333333333,7.5,Commercial Core,Waterfront,34.0,25.0,171.0,171.044923502363,7.0,Y,Minor Arterial,0.878801485719739,0.0,0.0,0.0,0.0,0.12119851428026096,0.0,4.0,0.3501343473245964
11664,MARION ST BETWEEN 2ND AVE AND 3RD AVE,MARION ST,MARION ST BETWEEN 2ND AVE AND 3RD AVE,0.39668229166666663,6.0,2.38246875,120,Paid Parking,Financial,1.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.5,Commercial Core,Financial,42.0,25.0,322.0,322.099387963559,9.0,Y,Minor Arterial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2471909484872722
11665,MARION ST BETWEEN 3RD AVE AND 4TH AVE,MARION ST,MARION ST BETWEEN 3RD AVE AND 4TH AVE,0.38006279961649087,7.0,2.6724362416107383,120,Paid Parking,Financial,1.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.5,Commercial Core,Financial,42.0,25.0,322.0,321.827212375804,12.0,Y,Minor Arterial,0.5264234197837009,0.0,0.0,0.0,0.27028534090831385,0.2032912393079852,0.0,6.0,0.25136172484777874
11666,MARION ST BETWEEN 4TH AVE AND 5TH AVE,MARION ST,MARION ST BETWEEN 4TH AVE AND 5TH AVE,0.4849191001899335,9.0,4.366376068376068,120,Paid Parking,Financial,1.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.5,Commercial Core,Financial,42.0,25.0,322.0,322.185618403273,12.0,Y,Minor Arterial,0.19368098720488144,0.0,0.0,0.0,0.7301261111545787,0.07619290164053989,0.0,6.0,0.31017451366213333
11667,MARION ST BETWEEN 5TH AVE AND 6TH AVE,MARION ST,MARION ST BETWEEN 5TH AVE AND 6TH AVE,0.32515771297970664,8.0,2.6351878955696204,120,Paid Parking,Financial,2.0,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.5,Commercial Core,Financial,42.0,25.0,321.0,321.12134740293,12.0,Y,Minor Arterial,0.728153234916157,0.0,0.0,0.0,0.06944313258283416,0.20240363250100876,0.0,3.0,0.3063719996773583
11668,MARION ST BETWEEN 7TH AVE AND 8TH AVE,MARION ST,MARION ST BETWEEN 7TH AVE AND 8TH AVE,0.25559395904991383,6.0,1.4412651502741163,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,40.0,20.0,322.0,322.206256831718,6.0,N,Not Designated,0.9329862690112783,0.0,0.0,0.0,0.0,0.06701373098872171,0.0,6.0,0.1921366803002842
11669,MARION ST BETWEEN 8TH AVE AND 9TH AVE,MARION ST,MARION ST BETWEEN 8TH AVE AND 9TH AVE,0.08385416075815053,6.0,0.5031249645489032,120,Restricted Parking Zone,,1.0,4.5,4.5,4.5,6.5,First Hill,,25.0,20.0,322.0,322.001250323578,14.0,N,Not Designated,0.34656663499315066,0.0,0.0,0.0,0.05866136234443389,0.5947720026624155,0.0,7.0,0.33952540306194257
11670,MARION ST BETWEEN 9TH AVE AND TERRY AVE,MARION ST,MARION ST BETWEEN 9TH AVE AND TERRY AVE,0.09152501815671842,9.0,0.7406177695327492,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,30.0,20.0,322.0,322.026736252905,7.0,N,Not Designated,0.05554864690105762,0.0,0.05565662492423629,0.0,0.5953558092764463,0.2934389188982598,0.0,6.0,0.27703195437051986
11671,MARION ST BETWEEN TERRY AVE AND BOREN AVE,MARION ST,MARION ST BETWEEN TERRY AVE AND BOREN AVE,0.3038779732380611,5.0,1.5194002828569722,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,30.0,20.0,322.0,322.257424574132,2.0,N,Not Designated,0.4995512316535904,0.0,0.38890142132198696,0.0,0.11154734702442262,0.0,0.0,6.0,0.29186610684020686
11868,MINOR AVE BETWEEN JAMES ST AND CHERRY ST,MINOR AVE,MINOR AVE BETWEEN JAMES ST AND CHERRY ST,0.18515059403478373,5.0,0.9257529701739187,120,Paid Parking,,1.0,4.5,4.5,4.5,6.5,First Hill,,66.0,20.0,306.0,305.993661793709,0.0,N,Not Designated,0.4997625978115485,0.0,0.05835704958782142,0.38332451967271786,0.0,0.058555832927912124,0.0,4.0,0.3589470028728531
11871,MINOR AVE BETWEEN MARION ST AND MADISON ST,MINOR AVE,MINOR AVE BETWEEN MARION ST AND MADISON ST,0.258906128631199,4.5,1.1536843710091347,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,66.0,20.0,306.0,305.929215803429,1.0,N,Not Designated,0.558598792443024,0.0,0.05851904339083893,0.19140192287358546,0.19148024129255145,0.0,0.0,6.0,0.30490225687966904
11872,MINOR AVE BETWEEN MADISON ST AND SPRING ST,MINOR AVE,MINOR AVE BETWEEN MADISON ST AND SPRING ST,0.11383442931016169,5.0,0.4802951878613497,120,Restricted Parking Zone,,2.0,4.5,4.5,4.5,6.5,First Hill,,30.0,20.0,306.0,306.123294815959,1.0,N,Not Designated,0.5336420072555756,0.0,0.0,0.0,0.05862778099436148,0.4077302117500629,0.0,8.0,0.3818905914081884
11873,MINOR AVE BETWEEN SPRING ST AND SENECA ST,MINOR AVE,MINOR AVE BETWEEN SPRING ST AND SENECA ST,0.08242915460707742,8.25,0.6211738551136643,120,Restricted Parking Zone,,2.0,4.5,4.5,4.5,6.5,First Hill,,0.0,20.0,306.0,306.059349873458,3.0,N,Not Designated,0.19163000763935079,0.0,0.0,0.0,0.058330405340494905,0.7500395870201543,0.0,7.0,0.27482304691597326
11874,MINOR AVE BETWEEN SENECA ST AND UNIVERSITY ST,MINOR AVE,MINOR AVE BETWEEN SENECA ST AND UNIVERSITY ST,0.1545538764934345,6.0,0.8078477555845861,120,Paid Parking,,2.0,4.5,4.5,4.5,6.5,First Hill,,30.0,20.0,306.0,306.038832350521,3.0,N,Not Designated,0.058783502237039,0.0,0.0,0.12752848847930637,0.3134046923769812,0.5002833169066735,0.0,6.0,0.22626890705859376
11875,MINOR AVE BETWEEN UNIVERSITY ST AND UNION ST,MINOR AVE,MINOR AVE BETWEEN UNIVERSITY ST AND UNION ST,0.12233794912867628,7.5,0.9196783818160135,120,Restricted Parking Zone,,2.0,4.5,4.5,4.5,6.5,First Hill,,30.0,20.0,432.0,431.639162479642,8.0,N,Not Designated,0.3577884380955003,0.0,0.0,0.04489009742703493,0.11787173682335537,0.4794497276541095,0.0,10.0,0.3007605292301254
12022,OCCIDENTAL AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,OCCIDENTAL AVE S,OCCIDENTAL AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,0.3777834821428572,5.5,2.0799374999999998,120,Paid Parking,Core,2.0,3.5,3.5,3.5,6.0,Pioneer Square,Core,42.0,20.0,306.0,306.093590069673,1.0,N,Not Designated,0.7272272902633101,0.0,0.0,0.27277270973668993,0.0,0.0,0.0,4.0,0.25416080656789103
12023,OCCIDENTAL AVE S BETWEEN S JACKSON ST AND S KING E ST,OCCIDENTAL AVE S,OCCIDENTAL AVE S BETWEEN S JACKSON ST AND S KING E ST,0.6640989583333333,6.0,4.069895833333333,120,Paid Parking,Edge,2.0,1.25,1.25,1.25,1.5,Pioneer Square,Edge,38.0,20.0,333.0,333.102124610379,2.0,N,Not Designated,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.3818740477186198
12024,OCCIDENTAL AVE S BETWEEN S KING W ST AND S CHARLES ST,OCCIDENTAL AVE S,OCCIDENTAL AVE S BETWEEN S KING W ST AND RAILROAD WAY S,0.2868758429820414,7.0,1.9063752228234088,120,Paid Parking,Edge,2.0,1.25,1.25,1.25,1.5,Pioneer Square,Edge,41.0,20.0,1099.0,1033.91887416043,0.0,N,Not Designated,0.32721233526141447,0.1389045160575593,0.0,0.0,0.3893917028147774,0.14449144586624882,0.0,5.0,0.42802630571163186
12025,OCCIDENTAL AVE S BETWEEN S CHARLES ST AND S ROYAL BROUGHAM WAY,OCCIDENTAL AVE S,OCCIDENTAL AVE S BETWEEN RAILROAD WAY S AND S ROYAL BROUGHAM WAY,0.06069574420677362,7.0,0.4248702094474154,30,Paid Parking,Edge,1.0,1.25,1.25,1.25,1.5,Pioneer Square,Edge,0.0,20.0,1051.0,1116.3998675922,0.0,N,Not Designated,0.1947546897254845,0.2687490729421678,0.0,0.0,0.5364962373323479,0.0,0.0,8.0,0.3778820939949056
12041,OLIVE WAY BETWEEN 3RD AVE AND 4TH AVE,OLIVE WAY,OLIVE WAY BETWEEN 3RD AVE AND 4TH AVE,0.3295335202991453,4.0,1.3443840811965813,120,Paid Parking,Retail,1.0,3.5,3.5,3.5,5.5,Commercial Core,Retail,24.0,25.0,328.0,328.000696577407,4.0,Y,Principal Arterial,0.9513611378278274,0.0,0.0,0.048638862172172594,0.0,0.0,0.0,5.0,0.41801502811111463
12042,OLIVE WAY BETWEEN 4TH AVE AND 5TH AVE,OLIVE WAY,OLIVE WAY BETWEEN 4TH AVE AND 5TH AVE,0.5278627604166667,5.0,2.8053229166666664,120,Paid Parking,Retail,1.0,3.5,3.5,3.5,5.5,Commercial Core,Retail,44.0,25.0,334.0,333.872215270399,6.0,Y,Principal Arterial,0.999237738839083,0.0,0.0,8.791231381852322e-06,0.0007534699295352209,0.0,0.0,5.0,0.3255811174557822
12043,OLIVE WAY BETWEEN 5TH AVE AND 6TH AVE,OLIVE WAY,OLIVE WAY BETWEEN 5TH AVE AND 6TH AVE,0.4177590439276486,4.0,1.6932739018087857,120,Paid Parking,Retail,1.0,3.5,3.5,3.5,5.5,Commercial Core,Retail,32.0,25.0,322.0,322.397349043173,1.0,Y,Principal Arterial,0.5993560216068784,0.0,0.0,0.09185178219999691,0.3087921961931247,0.0,0.0,5.0,0.3370317063051121
12044,OLIVE WAY BETWEEN 6TH AVE AND 7TH AVE,OLIVE WAY,OLIVE WAY BETWEEN 6TH AVE AND 7TH AVE,0.359913308183045,4.0,1.4516270089559562,120,Paid Parking,Retail,1.0,3.5,3.5,3.5,5.5,Commercial Core,Retail,41.0,25.0,322.0,321.963247522174,3.0,Y,Principal Arterial,0.780526847147681,0.0,0.0,0.18258390197403862,0.03688925087828052,0.0,0.0,4.0,0.42913651461757935
12045,OLIVE WAY BETWEEN 7TH AVE AND HOWELL ST,OLIVE WAY,OLIVE WAY BETWEEN 7TH AVE AND HOWELL ST,0.3756300116550117,5.0,1.8841523892773893,120,Paid Parking,Retail,1.0,3.5,3.5,3.5,5.5,Commercial Core,Retail,41.0,25.0,322.0,321.698485566788,3.0,Y,Principal Arterial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.3259406363360357
12200,PIKE ST BETWEEN 4TH AVE AND 5TH AVE,PIKE ST,PIKE ST BETWEEN 4TH AVE AND 5TH AVE,0.5857567466596343,2.0,1.2446821598101265,120,Paid Parking,Retail,2.0,3.5,3.5,3.5,5.5,Commercial Core,Retail,47.0,25.0,322.0,321.736386891843,1.0,Y,Principal Arterial,0.8232494262881143,0.0,0.0,0.0,0.17675057371188582,0.0,0.0,7.0,0.39243423877810707
12211,PINE ST BETWEEN PIKE PL AND POST AL,PINE ST,PINE ST BETWEEN PIKE PL AND POST AL,0.7178107239368604,2.0,1.9106344394498487,120,Paid Parking,Waterfront,1.0,4.833333333333333,4.833333333333333,4.833333333333333,7.5,Commercial Core,Waterfront,0.0,20.0,101.0,100.462087666935,10.0,N,Not Designated,0.9986914501482294,0.0,0.0,0.0,0.0,0.001308549851770658,0.0,4.0,0.4017923264758806
12212,PINE ST BETWEEN POST AL AND 1ST AVE,PINE ST,PINE ST BETWEEN POST AL AND 1ST AVE,0.025806272822117893,2.0,0.051612545644235786,120,Paid Parking,Waterfront,1.0,4.833333333333333,4.833333333333333,4.833333333333333,7.5,Commercial Core,Waterfront,0.0,20.0,164.0,163.72242789978,11.0,N,Not Designated,0.9363971131742855,0.0,0.0,0.0,0.0,0.06360288682571445,0.0,5.0,0.3930425569003974
12253,POST AVE BETWEEN YESLER WAY AND COLUMBIA ST,POST AVE,POST AVE BETWEEN YESLER WAY AND COLUMBIA ST,0.5174174107142857,7.5,3.929041666666667,120,Paid Parking,Edge,2.0,1.25,1.25,1.25,1.5,Pioneer Square,Edge,0.0,20.0,519.0,518.551898458152,0.0,N,Not Designated,0.3716373069241822,0.1929980339071157,0.0,0.23190927259551664,0.0,0.20345538657318554,0.0,7.0,0.6207253727004399
12259,PREFONTAINE PL S BETWEEN 3RD AVE S AND 4TH AVE S,PREFONTAINE PL S,PREFONTAINE PL S BETWEEN 3RD AVE S AND 4TH AVE S,0.11561666666666667,5.0,0.5793333333333334,120,Paid Parking,Edge,1.0,1.25,1.25,1.25,1.5,Pioneer Square,Edge,38.0,25.0,451.0,450.718683795826,2.0,Y,Minor Arterial,0.7188894728987335,0.0,0.08392649842367864,0.07746349660638191,0.06973152467002361,0.0,0.04998900740118233,4.0,0.2410956599900768
12768,SENECA ST BETWEEN ALASKAN WAY AND WESTERN AVE,SENECA ST,SENECA ST BETWEEN ALASKAN WAY AND WESTERN AVE,0.5093706140350878,8.0,4.079819078947368,120,Paid Parking,Waterfront,1.0,4.833333333333333,4.833333333333333,4.833333333333333,7.5,Commercial Core,Waterfront,0.0,20.0,234.0,234.250765312958,0.0,Y,Not Designated,0.7581284225849872,0.0,0.0,0.0995867650283838,0.0,0.0996684385495828,0.04261637383704606,3.0,0.20067665391296124
12769,SENECA ST BETWEEN WESTERN AVE AND POST AVE,SENECA ST,SENECA ST BETWEEN WESTERN AVE AND POST AVE,0.510088548026048,3.0,1.570240003052503,120,Paid Parking,Waterfront,1.0,4.833333333333333,4.833333333333333,4.833333333333333,7.5,Commercial Core,Waterfront,0.0,20.0,151.0,151.129650318009,4.0,N,Not Designated,0.5399992873432292,0.0,0.0,0.219277013444128,0.0,0.2407236992126427,0.0,4.0,0.4253631278551281
12771,SENECA ST BETWEEN 1ST AVE AND 2ND AVE,SENECA ST,SENECA ST BETWEEN 1ST AVE AND 2ND AVE,0.6353968046765119,4.0,2.690148800105485,120,Paid Parking,Retail,2.0,3.5,3.5,3.5,5.5,Commercial Core,Retail,42.0,25.0,322.0,321.929922945056,9.0,Y,Principal Arterial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.3815118437007137
12772,SENECA ST BETWEEN 2ND AVE AND 3RD AVE,SENECA ST,SENECA ST BETWEEN 2ND AVE AND 3RD AVE,0.6815826539855072,4.0,3.033247282608696,120,Paid Parking,Retail,1.0,3.5,3.5,3.5,5.5,Commercial Core,Retail,42.0,25.0,322.0,322.098901582784,11.0,Y,Principal Arterial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.357029952716258
12773,SENECA ST BETWEEN 3RD AVE AND 4TH AVE,SENECA ST,SENECA ST BETWEEN 3RD AVE AND 4TH AVE,0.494729959689572,4.5,2.1880691832429173,120,Paid Parking,Retail,2.0,3.5,3.5,3.5,5.5,Commercial Core,Retail,42.0,25.0,322.0,322.090379040309,12.0,Y,Principal Arterial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.40679692482445867
