compkey,unitdesc,onstreet,blockface_name,period,weekpart,occupancy_rate,occupied_spaces,parking_spaces,n_hours,n_obs,paid_rate,time_limit,parking_category,paid_subarea,occupancy_class
8779,ALDER ST BETWEEN 9TH AVE AND TERRY AVE,ALDER ST,ALDER ST BETWEEN 9TH AVE AND TERRY AVE,day,weekday,0.07429238474468784,0.7313678235578495,11.0,200,19658,,120,Paid Parking,,Under-saturated
8779,ALDER ST BETWEEN 9TH AVE AND TERRY AVE,ALDER ST,ALDER ST BETWEEN 9TH AVE AND TERRY AVE,day,weekend,0.09544332210998877,1.026111111111111,11.0,50,5400,,120,Paid Parking,,Under-saturated
8779,ALDER ST BETWEEN 9TH AVE AND TERRY AVE,ALDER ST,ALDER ST BETWEEN 9TH AVE AND TERRY AVE,night,weekday,0.08809088912843853,0.8673583662714097,11.0,40,3937,,120,Paid Parking,,Under-saturated
8779,ALDER ST BETWEEN 9TH AVE AND TERRY AVE,ALDER ST,ALDER ST BETWEEN 9TH AVE AND TERRY AVE,night,weekend,0.13827160493827162,1.3064814814814814,11.0,10,1080,,120,Paid Parking,,Under-saturated
8780,ALDER ST BETWEEN TERRY AVE AND BROADWAY,ALDER ST,ALDER ST BETWEEN TERRY AVE AND BROADWAY,day,weekday,0.08220799605478156,0.38968267866357065,4.0,200,19156,,120,Restricted Parking Zone,,Under-saturated
8780,ALDER ST BETWEEN TERRY AVE AND BROADWAY,ALDER ST,ALDER ST BETWEEN TERRY AVE AND BROADWAY,day,weekend,0.035654761904761904,0.17642857142857143,4.0,50,4200,,120,Restricted Parking Zone,,Under-saturated
8780,ALDER ST BETWEEN TERRY AVE AND BROADWAY,ALDER ST,ALDER ST BETWEEN TERRY AVE AND BROADWAY,night,weekday,0.06822916666666667,0.3341145833333333,4.0,40,3840,,120,Restricted Parking Zone,,Under-saturated
8780,ALDER ST BETWEEN TERRY AVE AND BROADWAY,ALDER ST,ALDER ST BETWEEN TERRY AVE AND BROADWAY,night,weekend,0.10297619047619047,0.4630952380952381,4.0,10,840,,120,Restricted Parking Zone,,Under-saturated
9071,BATTERY ST BETWEEN ELLIOTT AVE AND WESTERN AVE,BATTERY ST,BATTERY ST BETWEEN ELLIOTT AVE AND WESTERN AVE,day,weekday,0.4064416203602665,2.231184207367644,5.5,200,23831,,240,Paid Parking,North,Under-saturated
9071,BATTERY ST BETWEEN ELLIOTT AVE AND WESTERN AVE,BATTERY ST,BATTERY ST BETWEEN ELLIOTT AVE AND WESTERN AVE,day,weekend,0.4062202380952381,2.3103333333333333,5.5,50,6000,,240,Paid Parking,North,Under-saturated
9071,BATTERY ST BETWEEN ELLIOTT AVE AND WESTERN AVE,BATTERY ST,BATTERY ST BETWEEN ELLIOTT AVE AND WESTERN AVE,night,weekday,0.24597056878306875,1.3874636243386242,5.5,40,4735,,240,Paid Parking,North,Under-saturated
9071,BATTERY ST BETWEEN ELLIOTT AVE AND WESTERN AVE,BATTERY ST,BATTERY ST BETWEEN ELLIOTT AVE AND WESTERN AVE,night,weekend,0.36351190476190476,2.1058333333333334,5.5,10,1200,,240,Paid Parking,North,Under-saturated
9073,BATTERY ST BETWEEN 1ST AVE AND 2ND AVE,BATTERY ST,BATTERY ST BETWEEN 1ST AVE AND 2ND AVE,day,weekday,0.3909293643823568,4.7508513461767565,12.5,200,23671,,240,Paid Parking,North,Under-saturated
9073,BATTERY ST BETWEEN 1ST AVE AND 2ND AVE,BATTERY ST,BATTERY ST BETWEEN 1ST AVE AND 2ND AVE,day,weekend,0.3959240196078431,4.911833333333333,12.5,50,6000,,240,Paid Parking,North,Under-saturated
9073,BATTERY ST BETWEEN 1ST AVE AND 2ND AVE,BATTERY ST,BATTERY ST BETWEEN 1ST AVE AND 2ND AVE,night,weekday,0.5928099257708362,7.052686606693959,12.5,40,4677,,240,Paid Parking,North,Under-saturated
9073,BATTERY ST BETWEEN 1ST AVE AND 2ND AVE,BATTERY ST,BATTERY ST BETWEEN 1ST AVE AND 2ND AVE,night,weekend,0.6582598039215687,7.995833333333333,12.5,10,1200,,240,Paid Parking,North,Under-saturated
9074,BATTERY ST BETWEEN 2ND AVE AND 3RD AVE,BATTERY ST,BATTERY ST BETWEEN 2ND AVE AND 3RD AVE,day,weekday,0.3746353222288567,2.998915911164187,8.0,200,23691,,240,Paid Parking,North,Under-saturated
9074,BATTERY ST BETWEEN 2ND AVE AND 3RD AVE,BATTERY ST,BATTERY ST BETWEEN 2ND AVE AND 3RD AVE,day,weekend,0.34299999999999997,2.7441666666666666,8.0,50,6000,,240,Paid Parking,North,Under-saturated
9074,BATTERY ST BETWEEN 2ND AVE AND 3RD AVE,BATTERY ST,BATTERY ST BETWEEN 2ND AVE AND 3RD AVE,night,weekday,0.5626334728512845,4.506067782810275,8.0,40,4674,,240,Paid Parking,North,Under-saturated
9074,BATTERY ST BETWEEN 2ND AVE AND 3RD AVE,BATTERY ST,BATTERY ST BETWEEN 2ND AVE AND 3RD AVE,night,weekend,0.5858333333333333,4.718333333333333,8.0,10,1200,,240,Paid Parking,North,Under-saturated
9075,BATTERY ST BETWEEN 3RD AVE AND 4TH AVE,BATTERY ST,BATTERY ST BETWEEN 3RD AVE AND 4TH AVE,day,weekday,0.18731481481481482,0.6746581196581197,4.0,200,23343,,240,Paid Parking,North,Under-saturated
9075,BATTERY ST BETWEEN 3RD AVE AND 4TH AVE,BATTERY ST,BATTERY ST BETWEEN 3RD AVE AND 4TH AVE,day,weekend,0.27495833333333336,0.9193333333333333,3.5,50,6000,,240,Paid Parking,North,Under-saturated
9075,BATTERY ST BETWEEN 3RD AVE AND 4TH AVE,BATTERY ST,BATTERY ST BETWEEN 3RD AVE AND 4TH AVE,night,weekday,0.2691029945837638,1.0082088851319622,4.0,40,4596,,240,Paid Parking,North,Under-saturated
9075,BATTERY ST BETWEEN 3RD AVE AND 4TH AVE,BATTERY ST,BATTERY ST BETWEEN 3RD AVE AND 4TH AVE,night,weekend,0.5078472222222222,1.7466666666666666,3.5,10,1200,,240,Paid Parking,North,Under-saturated
9077,BATTERY ST BETWEEN 5TH AVE AND AURORA AVE,BATTERY ST,BATTERY ST BETWEEN 5TH AVE AND AURORA AVE,day,weekday,0.4798715638835676,2.4528436494606667,5.0,200,23732,,240,Paid Parking,North,Under-saturated
9077,BATTERY ST BETWEEN 5TH AVE AND AURORA AVE,BATTERY ST,BATTERY ST BETWEEN 5TH AVE AND AURORA AVE,day,weekend,0.4509861111111111,2.3366666666666664,5.0,50,6000,,240,Paid Parking,North,Under-saturated
9077,BATTERY ST BETWEEN 5TH AVE AND AURORA AVE,BATTERY ST,BATTERY ST BETWEEN 5TH AVE AND AURORA AVE,night,weekday,0.28053075396825394,1.4478199404761904,5.0,40,4683,,240,Paid Parking,North,Under-saturated
9077,BATTERY ST BETWEEN 5TH AVE AND AURORA AVE,BATTERY ST,BATTERY ST BETWEEN 5TH AVE AND AURORA AVE,night,weekend,0.5158333333333334,2.6983333333333333,5.0,10,1200,,240,Paid Parking,North,Under-saturated
9084,BAY ST BETWEEN WESTERN AVE AND 1ST AVE,BAY ST,BAY ST BETWEEN WESTERN AVE AND 1ST AVE,day,weekday,0.3320009582119978,1.576399589567495,5.0,200,23638,,240,Paid Parking,North,Under-saturated
9084,BAY ST BETWEEN WESTERN AVE AND 1ST AVE,BAY ST,BAY ST BETWEEN WESTERN AVE AND 1ST AVE,day,weekend,0.30605225988700563,1.4559237288135594,5.0,50,5995,,240,Paid Parking,North,Under-saturated
9084,BAY ST BETWEEN WESTERN AVE AND 1ST AVE,BAY ST,BAY ST BETWEEN WESTERN AVE AND 1ST AVE,night,weekday,0.36994526497932767,1.784968991492954,5.0,40,4708,,240,Paid Parking,North,Under-saturated
9084,BAY ST BETWEEN WESTERN AVE AND 1ST AVE,BAY ST,BAY ST BETWEEN WESTERN AVE AND 1ST AVE,night,weekend,0.38631944444444444,1.8758333333333332,5.0,10,1199,,240,Paid Parking,North,Under-saturated
9201,BELL ST BETWEEN 4TH AVE AND 5TH AVE,BELL ST,BELL ST BETWEEN 4TH AVE AND 5TH AVE,day,weekday,0.15336604631927214,0.7668302315963607,5.0,200,11849,,120,Paid Parking,South,Under-saturated
9201,BELL ST BETWEEN 4TH AVE AND 5TH AVE,BELL ST,BELL ST BETWEEN 4TH AVE AND 5TH AVE,day,weekend,0.04220000000000001,0.21100000000000002,5.0,50,3000,,120,Paid Parking,South,Under-saturated
9201,BELL ST BETWEEN 4TH AVE AND 5TH AVE,BELL ST,BELL ST BETWEEN 4TH AVE AND 5TH AVE,night,weekday,0.14731060606060606,0.7365530303030303,5.0,40,2353,,120,Paid Parking,South,Under-saturated
9201,BELL ST BETWEEN 4TH AVE AND 5TH AVE,BELL ST,BELL ST BETWEEN 4TH AVE AND 5TH AVE,night,weekend,0.1686666666666667,0.8433333333333334,5.0,10,600,,120,Paid Parking,South,Under-saturated
9202,BELL ST BETWEEN 5TH AVE AND 6TH AVE,BELL ST,BELL ST BETWEEN 5TH AVE AND 6TH AVE,day,weekday,0.2199061640128418,1.7592493121027344,8.0,200,11930,,120,Paid Parking,South,Under-saturated
9202,BELL ST BETWEEN 5TH AVE AND 6TH AVE,BELL ST,BELL ST BETWEEN 5TH AVE AND 6TH AVE,day,weekend,0.19420833333333334,1.5536666666666668,8.0,50,3000,,120,Paid Parking,South,Under-saturated
9202,BELL ST BETWEEN 5TH AVE AND 6TH AVE,BELL ST,BELL ST BETWEEN 5TH AVE AND 6TH AVE,night,weekday,0.18417002688172043,1.4737768817204302,8.0,40,2341,,120,Paid Parking,South,Under-saturated
9202,BELL ST BETWEEN 5TH AVE AND 6TH AVE,BELL ST,BELL ST BETWEEN 5TH AVE AND 6TH AVE,night,weekend,0.4385416666666667,3.5083333333333337,8.0,10,600,,120,Paid Parking,South,Under-saturated
9290,BLANCHARD ST BETWEEN WESTERN AVE AND 1ST AVE,BLANCHARD ST,BLANCHARD ST BETWEEN WESTERN AVE AND 1ST AVE,day,weekday,0.32345631722782925,1.84317511899403,6.0,200,23684,,120,Paid Parking,South,Under-saturated
9290,BLANCHARD ST BETWEEN WESTERN AVE AND 1ST AVE,BLANCHARD ST,BLANCHARD ST BETWEEN WESTERN AVE AND 1ST AVE,day,weekend,0.5357500000000001,3.3278333333333334,6.0,50,6000,,120,Paid Parking,South,Under-saturated
9290,BLANCHARD ST BETWEEN WESTERN AVE AND 1ST AVE,BLANCHARD ST,BLANCHARD ST BETWEEN WESTERN AVE AND 1ST AVE,night,weekday,0.5112184010545906,3.0347694375516956,6.0,40,4673,,120,Paid Parking,South,Under-saturated
9290,BLANCHARD ST BETWEEN WESTERN AVE AND 1ST AVE,BLANCHARD ST,BLANCHARD ST BETWEEN WESTERN AVE AND 1ST AVE,night,weekend,0.63625,3.55,6.0,10,1200,,120,Paid Parking,South,Under-saturated
9291,BLANCHARD ST BETWEEN 1ST AVE AND 2ND AVE,BLANCHARD ST,BLANCHARD ST BETWEEN 1ST AVE AND 2ND AVE,day,weekday,0.17565895145108965,1.9190683340477854,10.5,200,23701,,120,Paid Parking,South,Under-saturated
9291,BLANCHARD ST BETWEEN 1ST AVE AND 2ND AVE,BLANCHARD ST,BLANCHARD ST BETWEEN 1ST AVE AND 2ND AVE,day,weekend,0.35091911764705885,3.306,10.5,50,5994,,120,Paid Parking,South,Under-saturated
9291,BLANCHARD ST BETWEEN 1ST AVE AND 2ND AVE,BLANCHARD ST,BLANCHARD ST BETWEEN 1ST AVE AND 2ND AVE,night,weekday,0.43019464005554714,3.7528002237262994,10.5,40,4678,,120,Paid Parking,South,Under-saturated
9291,BLANCHARD ST BETWEEN 1ST AVE AND 2ND AVE,BLANCHARD ST,BLANCHARD ST BETWEEN 1ST AVE AND 2ND AVE,night,weekend,0.4470588235294118,4.815833333333333,10.5,10,1199,,120,Paid Parking,South,Under-saturated
9293,BLANCHARD ST BETWEEN 3RD AVE AND 4TH AVE,BLANCHARD ST,BLANCHARD ST BETWEEN 3RD AVE AND 4TH AVE,day,weekday,0.23506451561525285,1.5811032227575867,5.0,200,18959,,120,Paid Parking,South,Under-saturated
9293,BLANCHARD ST BETWEEN 3RD AVE AND 4TH AVE,BLANCHARD ST,BLANCHARD ST BETWEEN 3RD AVE AND 4TH AVE,day,weekend,0.22638506180054982,1.6302180985778298,7.0,50,5987,,120,Paid Parking,South,Under-saturated
9293,BLANCHARD ST BETWEEN 3RD AVE AND 4TH AVE,BLANCHARD ST,BLANCHARD ST BETWEEN 3RD AVE AND 4TH AVE,night,weekday,0.2728327247395421,1.6269348202633303,5.0,40,3502,,120,Paid Parking,South,Under-saturated
9293,BLANCHARD ST BETWEEN 3RD AVE AND 4TH AVE,BLANCHARD ST,BLANCHARD ST BETWEEN 3RD AVE AND 4TH AVE,night,weekend,0.4559444444444444,3.2674999999999996,7.0,10,1200,,120,Paid Parking,South,Under-saturated
9294,BLANCHARD ST BETWEEN 4TH AVE AND 5TH AVE,BLANCHARD ST,BLANCHARD ST BETWEEN 4TH AVE AND 5TH AVE,day,weekday,0.4491731062978941,2.368916102664829,6.0,200,19008,,120,Paid Parking,South,Under-saturated
9294,BLANCHARD ST BETWEEN 4TH AVE AND 5TH AVE,BLANCHARD ST,BLANCHARD ST BETWEEN 4TH AVE AND 5TH AVE,day,weekend,0.39805555555555555,2.0383333333333336,5.0,50,6000,,120,Paid Parking,South,Under-saturated
9294,BLANCHARD ST BETWEEN 4TH AVE AND 5TH AVE,BLANCHARD ST,BLANCHARD ST BETWEEN 4TH AVE AND 5TH AVE,night,weekday,0.5557460763549472,3.08198908439231,6.0,40,3509,,120,Paid Parking,South,Under-saturated
9294,BLANCHARD ST BETWEEN 4TH AVE AND 5TH AVE,BLANCHARD ST,BLANCHARD ST BETWEEN 4TH AVE AND 5TH AVE,night,weekend,0.6297222222222223,3.3858333333333333,5.0,10,1200,,120,Paid Parking,South,Under-saturated
9295,BLANCHARD ST BETWEEN 5TH AVE AND 6TH AVE,BLANCHARD ST,BLANCHARD ST BETWEEN 5TH AVE AND 6TH AVE,day,weekday,0.24591789493575206,1.7214252645502646,7.0,200,11870,,120,Paid Parking,South,Under-saturated
9295,BLANCHARD ST BETWEEN 5TH AVE AND 6TH AVE,BLANCHARD ST,BLANCHARD ST BETWEEN 5TH AVE AND 6TH AVE,day,weekend,0.19247619047619047,1.3473333333333333,7.0,50,3000,,120,Paid Parking,South,Under-saturated
9295,BLANCHARD ST BETWEEN 5TH AVE AND 6TH AVE,BLANCHARD ST,BLANCHARD ST BETWEEN 5TH AVE AND 6TH AVE,night,weekday,0.36015909090909093,2.521113636363636,7.0,40,2338,,120,Paid Parking,South,Under-saturated
9295,BLANCHARD ST BETWEEN 5TH AVE AND 6TH AVE,BLANCHARD ST,BLANCHARD ST BETWEEN 5TH AVE AND 6TH AVE,night,weekend,0.30999999999999994,2.17,7.0,10,600,,120,Paid Parking,South,Under-saturated
9369,BOYLSTON AVE BETWEEN MARION ST AND MADISON ST,BOYLSTON AVE,BOYLSTON AVE BETWEEN MARION ST AND MADISON ST,day,weekday,0.18093217799431893,0.9046608899715946,5.0,200,11956,,120,Paid Parking,,Under-saturated
9369,BOYLSTON AVE BETWEEN MARION ST AND MADISON ST,BOYLSTON AVE,BOYLSTON AVE BETWEEN MARION ST AND MADISON ST,day,weekend,0.1716666666666667,0.8583333333333333,5.0,50,3000,,120,Paid Parking,,Under-saturated
9369,BOYLSTON AVE BETWEEN MARION ST AND MADISON ST,BOYLSTON AVE,BOYLSTON AVE BETWEEN MARION ST AND MADISON ST,night,weekday,0.24076415094339626,1.2038207547169812,5.0,40,2393,,120,Paid Parking,,Under-saturated
9369,BOYLSTON AVE BETWEEN MARION ST AND MADISON ST,BOYLSTON AVE,BOYLSTON AVE BETWEEN MARION ST AND MADISON ST,night,weekend,0.15566666666666668,0.7783333333333333,5.0,10,600,,120,Paid Parking,,Under-saturated
9370,BOYLSTON AVE BETWEEN MADISON ST AND SPRING ST,BOYLSTON AVE,BOYLSTON AVE BETWEEN MADISON ST AND SPRING ST,day,weekday,0.09715049175485013,0.6306436394532118,6.5,200,23873,,120,Paid Parking,,Under-saturated
9370,BOYLSTON AVE BETWEEN MADISON ST AND SPRING ST,BOYLSTON AVE,BOYLSTON AVE BETWEEN MADISON ST AND SPRING ST,day,weekend,0.10588333333333333,0.6476666666666666,6.5,50,6000,,120,Paid Parking,,Under-saturated
9370,BOYLSTON AVE BETWEEN MADISON ST AND SPRING ST,BOYLSTON AVE,BOYLSTON AVE BETWEEN MADISON ST AND SPRING ST,night,weekday,0.16130729166666666,0.9777083333333334,6.5,40,4759,,120,Paid Parking,,Under-saturated
9370,BOYLSTON AVE BETWEEN MADISON ST AND SPRING ST,BOYLSTON AVE,BOYLSTON AVE BETWEEN MADISON ST AND SPRING ST,night,weekend,0.12904166666666667,0.7433333333333334,6.5,10,1200,,120,Paid Parking,,Under-saturated
9371,BOYLSTON AVE BETWEEN SPRING ST AND SENECA ST,BOYLSTON AVE,BOYLSTON AVE BETWEEN SPRING ST AND SENECA ST,day,weekday,0.13311180126443958,0.832751189304731,6.0,200,23313,,120,Paid Parking,,Under-saturated
9371,BOYLSTON AVE BETWEEN SPRING ST AND SENECA ST,BOYLSTON AVE,BOYLSTON AVE BETWEEN SPRING ST AND SENECA ST,day,weekend,0.16796527777777776,1.0736666666666665,7.0,50,6000,,120,Paid Parking,,Under-saturated
9371,BOYLSTON AVE BETWEEN SPRING ST AND SENECA ST,BOYLSTON AVE,BOYLSTON AVE BETWEEN SPRING ST AND SENECA ST,night,weekday,0.19215817618595396,1.206474698141365,6.0,40,4663,,120,Paid Parking,,Under-saturated
9371,BOYLSTON AVE BETWEEN SPRING ST AND SENECA ST,BOYLSTON AVE,BOYLSTON AVE BETWEEN SPRING ST AND SENECA ST,night,weekend,0.25427083333333333,1.6333333333333333,7.0,10,1200,,120,Paid Parking,,Under-saturated
9372,BOYLSTON AVE BETWEEN SENECA ST AND UNIVERSITY W ST,BOYLSTON AVE,BOYLSTON AVE BETWEEN SENECA ST AND UNIVERSITY W ST,day,weekday,0.062341566789108516,0.4559832795327383,7.0,190,19743,,120,Restricted Parking Zone,,Under-saturated
9372,BOYLSTON AVE BETWEEN SENECA ST AND UNIVERSITY W ST,BOYLSTON AVE,BOYLSTON AVE BETWEEN SENECA ST AND UNIVERSITY W ST,day,weekend,0.0717142857142857,0.5328333333333333,7.5,50,6000,,120,Restricted Parking Zone,,Under-saturated
9372,BOYLSTON AVE BETWEEN SENECA ST AND UNIVERSITY W ST,BOYLSTON AVE,BOYLSTON AVE BETWEEN SENECA ST AND UNIVERSITY W ST,night,weekday,0.0518037518037518,0.379040404040404,7.0,38,3960,,120,Restricted Parking Zone,,Under-saturated
9372,BOYLSTON AVE BETWEEN SENECA ST AND UNIVERSITY W ST,BOYLSTON AVE,BOYLSTON AVE BETWEEN SENECA ST AND UNIVERSITY W ST,night,weekend,0.14672619047619045,1.0891666666666668,7.5,10,1200,,120,Restricted Parking Zone,,Under-saturated
9412,BROAD ST BETWEEN WESTERN AVE AND 1ST AVE,BROAD ST,BROAD ST BETWEEN WESTERN AVE AND 1ST AVE,day,weekday,0.23781327446033082,1.189066372301654,5.0,200,11872,,240,Paid Parking,North,Under-saturated
9412,BROAD ST BETWEEN WESTERN AVE AND 1ST AVE,BROAD ST,BROAD ST BETWEEN WESTERN AVE AND 1ST AVE,day,weekend,0.3371333333333334,1.6909999999999998,5.0,50,3000,,240,Paid Parking,North,Under-saturated
9412,BROAD ST BETWEEN WESTERN AVE AND 1ST AVE,BROAD ST,BROAD ST BETWEEN WESTERN AVE AND 1ST AVE,night,weekday,0.3829023569023569,1.9145117845117845,5.0,40,2351,,240,Paid Parking,North,Under-saturated
9412,BROAD ST BETWEEN WESTERN AVE AND 1ST AVE,BROAD ST,BROAD ST BETWEEN WESTERN AVE AND 1ST AVE,night,weekend,0.48900000000000005,2.445,5.0,10,600,,240,Paid Parking,North,Under-saturated
9414,BROAD ST BETWEEN 2ND AVE AND 3RD AVE,BROAD ST,BROAD ST BETWEEN 2ND AVE AND 3RD AVE,day,weekday,0.5131334688496987,3.090800813098192,6.0,200,11844,,240,Paid Parking,North,Under-saturated
9414,BROAD ST BETWEEN 2ND AVE AND 3RD AVE,BROAD ST,BROAD ST BETWEEN 2ND AVE AND 3RD AVE,day,weekend,0.41744444444444445,2.5086666666666666,6.0,50,3000,,240,Paid Parking,North,Under-saturated
9414,BROAD ST BETWEEN 2ND AVE AND 3RD AVE,BROAD ST,BROAD ST BETWEEN 2ND AVE AND 3RD AVE,night,weekday,0.42827160493827165,2.5700462962962964,6.0,40,2394,,240,Paid Parking,North,Under-saturated
9414,BROAD ST BETWEEN 2ND AVE AND 3RD AVE,BROAD ST,BROAD ST BETWEEN 2ND AVE AND 3RD AVE,night,weekend,0.5847222222222223,3.525,6.0,10,600,,240,Paid Parking,North,Under-saturated
9429,BROADWAY BETWEEN YESLER WAY AND E FIR ST,BROADWAY,BROADWAY BETWEEN YESLER WAY AND E FIR ST,day,weekday,0.10709531996919264,0.6284591043116503,7.0,200,23209,,120,Paid Parking,,Under-saturated
9429,BROADWAY BETWEEN YESLER WAY AND E FIR ST,BROADWAY,BROADWAY BETWEEN YESLER WAY AND E FIR ST,day,weekend,0.11182044195819765,0.659819501266316,6.0,50,5974,,120,Paid Parking,,Under-saturated
9429,BROADWAY BETWEEN YESLER WAY AND E FIR ST,BROADWAY,BROADWAY BETWEEN YESLER WAY AND E FIR ST,night,weekday,0.12498614808809226,0.754133805847415,7.0,40,4639,,120,Paid Parking,,Under-saturated
9429,BROADWAY BETWEEN YESLER WAY AND E FIR ST,BROADWAY,BROADWAY BETWEEN YESLER WAY AND E FIR ST,night,weekend,0.12307425343018563,0.6958474576271186,6.0,10,1194,,120,Paid Parking,,Under-saturated
9442,BROADWAY BETWEEN BOYLSTON AVE AND MARION ST,BROADWAY,BROADWAY BETWEEN BOYLSTON AVE AND MARION ST,day,weekday,0.18977852432499687,0.5711689063083241,3.0,200,11984,,120,Paid Parking,,Under-saturated
9442,BROADWAY BETWEEN BOYLSTON AVE AND MARION ST,BROADWAY,BROADWAY BETWEEN BOYLSTON AVE AND MARION ST,day,weekend,0.3636666666666667,1.103,3.0,50,3000,,120,Paid Parking,,Under-saturated
9442,BROADWAY BETWEEN BOYLSTON AVE AND MARION ST,BROADWAY,BROADWAY BETWEEN BOYLSTON AVE AND MARION ST,night,weekday,0.47955045351473924,1.5211513605442177,3.0,40,2379,,120,Paid Parking,,Under-saturated
9442,BROADWAY BETWEEN BOYLSTON AVE AND MARION ST,BROADWAY,BROADWAY BETWEEN BOYLSTON AVE AND MARION ST,night,weekend,0.4961111111111111,1.5166666666666666,3.0,10,600,,120,Paid Parking,,Under-saturated
9443,BROADWAY BETWEEN MARION ST AND MADISON ST,BROADWAY,BROADWAY BETWEEN MARION ST AND MADISON ST,day,weekday,0.12502777777777777,0.3795833333333334,3.0,200,12000,,120,Paid Parking,,Under-saturated
9443,BROADWAY BETWEEN MARION ST AND MADISON ST,BROADWAY,BROADWAY BETWEEN MARION ST AND MADISON ST,day,weekend,0.1368888888888889,0.41200000000000003,3.0,50,3000,,120,Paid Parking,,Under-saturated
9443,BROADWAY BETWEEN MARION ST AND MADISON ST,BROADWAY,BROADWAY BETWEEN MARION ST AND MADISON ST,night,weekday,0.46322916666666664,1.4467708333333333,3.0,40,2377,,120,Paid Parking,,Under-saturated
9443,BROADWAY BETWEEN MARION ST AND MADISON ST,BROADWAY,BROADWAY BETWEEN MARION ST AND MADISON ST,night,weekend,0.5338888888888889,1.603333333333333,3.0,10,600,,120,Paid Parking,,Under-saturated
9445,BROADWAY BETWEEN HARVARD AVE AND E UNION ST,BROADWAY,BROADWAY BETWEEN HARVARD AVE AND E UNION ST,day,weekday,0.24764559482375745,1.7382691637663024,7.0,200,11917,,120,Paid Parking,,Under-saturated
9445,BROADWAY BETWEEN HARVARD AVE AND E UNION ST,BROADWAY,BROADWAY BETWEEN HARVARD AVE AND E UNION ST,day,weekend,0.4699047619047619,3.3463333333333334,7.0,50,3000,,120,Paid Parking,,Under-saturated
9445,BROADWAY BETWEEN HARVARD AVE AND E UNION ST,BROADWAY,BROADWAY BETWEEN HARVARD AVE AND E UNION ST,night,weekday,0.7976244226787704,5.794204292084727,7.0,40,2378,,120,Paid Parking,,Optimal
9445,BROADWAY BETWEEN HARVARD AVE AND E UNION ST,BROADWAY,BROADWAY BETWEEN HARVARD AVE AND E UNION ST,night,weekend,0.7088095238095238,4.970000000000001,7.0,10,600,,120,Paid Parking,,Optimal
9638,CEDAR ST BETWEEN ELLIOTT AVE AND WESTERN AVE,CEDAR ST,CEDAR ST BETWEEN ELLIOTT AVE AND WESTERN AVE,day,weekday,0.38252028014687683,2.229969523304623,6.5,200,23704,,240,Paid Parking,North,Under-saturated
9638,CEDAR ST BETWEEN ELLIOTT AVE AND WESTERN AVE,CEDAR ST,CEDAR ST BETWEEN ELLIOTT AVE AND WESTERN AVE,day,weekend,0.401537037037037,2.4913333333333334,6.5,50,6000,,240,Paid Parking,North,Under-saturated
9638,CEDAR ST BETWEEN ELLIOTT AVE AND WESTERN AVE,CEDAR ST,CEDAR ST BETWEEN ELLIOTT AVE AND WESTERN AVE,night,weekday,0.42705000378983005,2.6729403614894234,6.5,40,4682,,240,Paid Parking,North,Under-saturated
9638,CEDAR ST BETWEEN ELLIOTT AVE AND WESTERN AVE,CEDAR ST,CEDAR ST BETWEEN ELLIOTT AVE AND WESTERN AVE,night,weekend,0.5638425925925926,3.5516666666666667,6.5,10,1200,,240,Paid Parking,North,Under-saturated
9639,CEDAR ST BETWEEN WESTERN AVE AND 1ST AVE,CEDAR ST,CEDAR ST BETWEEN WESTERN AVE AND 1ST AVE,day,weekday,0.15623410182001282,1.1352109477653969,7.5,200,23789,,240,Paid Parking,North,Under-saturated
9639,CEDAR ST BETWEEN WESTERN AVE AND 1ST AVE,CEDAR ST,CEDAR ST BETWEEN WESTERN AVE AND 1ST AVE,day,weekend,0.21916666666666665,1.7093333333333334,7.5,50,6000,,240,Paid Parking,North,Under-saturated
9639,CEDAR ST BETWEEN WESTERN AVE AND 1ST AVE,CEDAR ST,CEDAR ST BETWEEN WESTERN AVE AND 1ST AVE,night,weekday,0.4218472279661795,3.1217292183622827,7.5,40,4674,,240,Paid Parking,North,Under-saturated
9639,CEDAR ST BETWEEN WESTERN AVE AND 1ST AVE,CEDAR ST,CEDAR ST BETWEEN WESTERN AVE AND 1ST AVE,night,weekend,0.48986111111111114,3.744166666666667,7.5,10,1200,,240,Paid Parking,North,Under-saturated
9640,CEDAR ST BETWEEN 1ST AVE AND 2ND AVE,CEDAR ST,CEDAR ST BETWEEN 1ST AVE AND 2ND AVE,day,weekday,0.14206925057080835,0.8105819244653709,6.0,200,23764,,240,Paid Parking,North,Under-saturated
9640,CEDAR ST BETWEEN 1ST AVE AND 2ND AVE,CEDAR ST,CEDAR ST BETWEEN 1ST AVE AND 2ND AVE,day,weekend,0.22470799031476996,1.4258022598870057,6.0,50,5985,,240,Paid Parking,North,Under-saturated
9640,CEDAR ST BETWEEN 1ST AVE AND 2ND AVE,CEDAR ST,CEDAR ST BETWEEN 1ST AVE AND 2ND AVE,night,weekday,0.26968438416422286,1.4689143450635387,6.0,40,4688,,240,Paid Parking,North,Under-saturated
9640,CEDAR ST BETWEEN 1ST AVE AND 2ND AVE,CEDAR ST,CEDAR ST BETWEEN 1ST AVE AND 2ND AVE,night,weekend,0.7753571428571429,4.8975,6.0,10,1200,,240,Paid Parking,North,Optimal
